Date,Open,High,Low,Close,Volume
10/19/2015,"2,238","2,288","2,238","2,288","54,853,200"
10/16/2015,"2,225","2,269","2,225","2,231","65,777,204"
10/15/2015,"2,238","2,275","2,213","2,225","80,592,796"
10/13/2015,"2,281","2,294","2,238","2,238","123,736,400"
10/12/2015,"2,250","2,306","2,250","2,294","66,492,796"
10/09/2015,"2,263","2,319","2,256","2,275","177,488,408"
10/08/2015,"2,231","2,244","2,200","2,225","108,926,400"
10/07/2015,"2,250","2,269","2,175","2,231","118,109,204"
10/06/2015,"2,075","2,231","2,075","2,225","179,906,000"
10/05/2015,"1,963","2,050","1,950","2,050","56,322,400"
10/02/2015,"1,994","2,000","1,919","1,919","89,269,204"
10/01/2015,"2,000","2,031","1,981","1,994","63,633,600"
09/30/2015,"1,963","2,000","1,956","1,981","118,378,400"
09/29/2015,"1,825","1,944","1,788","1,944","63,959,200"
09/28/2015,"1,931","1,944","1,881","1,881","63,378,800"
09/25/2015,"2,000","2,000","1,931","1,931","138,808,000"
09/23/2015,"2,125","2,125","2,006","2,013","75,746,400"
09/22/2015,"2,150","2,163","2,144","2,150","34,276,400"
09/21/2015,"2,163","2,175","2,150","2,150","66,774,000"
09/18/2015,"2,175","2,188","2,156","2,163","94,615,204"
09/17/2015,"2,156","2,181","2,150","2,163","112,392,000"
09/16/2015,"2,175","2,181","2,150","2,163","32,254,800"
09/15/2015,"2,156","2,175","2,150","2,175","32,625,200"
09/14/2015,"2,175","2,175","2,150","2,163","41,073,600"
09/11/2015,"2,175","2,175","2,163","2,163","46,889,600"
09/10/2015,"2,163","2,163","2,138","2,150","70,959,204"
09/09/2015,"2,219","2,231","2,150","2,175","135,401,204"
09/08/2015,"2,188","2,206","2,175","2,200","57,412,800"
09/07/2015,"2,200","2,206","2,175","2,188","54,352,800"
09/04/2015,"2,200","2,219","2,181","2,206","41,096,400"
09/03/2015,"2,213","2,238","2,194","2,206","95,144,796"
09/02/2015,"2,175","2,219","2,150","2,200","66,349,600"
09/01/2015,"2,250","2,250","2,169","2,181","74,196,796"
08/31/2015,"2,244","2,281","2,238","2,275","107,618,400"
08/28/2015,"2,300","2,319","2,244","2,269","174,394,000"
08/27/2015,"2,188","2,256","2,175","2,250","219,296,796"
08/26/2015,"2,125","2,169","2,088","2,138","202,368,000"
08/25/2015,"2,050","2,163","2,050","2,125","296,784,812"
08/24/2015,"2,069","2,088","2,031","2,044","129,089,600"
08/21/2015,"2,125","2,138","2,100","2,125","136,115,592"
08/20/2015,"2,150","2,175","2,131","2,175","87,566,000"
08/19/2015,"2,200","2,219","2,156","2,175","92,040,000"
08/18/2015,"2,238","2,250","2,188","2,200","83,244,000"
08/14/2015,"2,275","2,275","2,238","2,250","122,529,600"
08/13/2015,"2,219","2,294","2,213","2,275","148,333,592"
08/12/2015,"2,250","2,250","2,131","2,200","199,885,204"
08/11/2015,"2,406","2,413","2,281","2,288","166,308,408"
08/10/2015,"2,438","2,438","2,363","2,381","64,787,200"
08/07/2015,"2,444","2,444","2,406","2,413","60,834,400"
08/06/2015,"2,475","2,519","2,438","2,450","138,502,000"
08/05/2015,"2,400","2,450","2,381","2,450","182,880,408"
08/04/2015,"2,425","2,444","2,369","2,381","172,058,000"
08/03/2015,"2,350","2,431","2,350","2,425","189,702,796"
07/31/2015,"2,375","2,394","2,331","2,381","226,184,796"
07/30/2015,"2,400","2,413","2,363","2,381","115,432,796"
07/29/2015,"2,363","2,388","2,344","2,375","111,259,600"
07/28/2015,"2,344","2,356","2,319","2,344","107,764,400"
07/27/2015,"2,494","2,513","2,381","2,388","139,128,000"
07/24/2015,"2,513","2,525","2,488","2,500","101,181,204"
07/23/2015,"2,575","2,594","2,525","2,525","80,344,400"
07/22/2015,"2,550","2,600","2,531","2,600","146,678,408"
07/15/2015,"2,544","2,544","2,488","2,500","58,466,000"
07/14/2015,"2,525","2,550","2,519","2,531","93,382,000"
07/13/2015,"2,500","2,519","2,494","2,513","121,620,796"
07/10/2015,"2,494","2,513","2,488","2,500","93,061,204"
07/09/2015,"2,475","2,500","2,456","2,475","67,824,796"
07/08/2015,"2,500","2,513","2,475","2,488","68,092,000"
07/07/2015,"2,513","2,538","2,500","2,538","76,844,796"
07/06/2015,"2,506","2,525","2,475","2,481","40,962,400"
07/03/2015,"2,531","2,550","2,500","2,544","44,312,000"
07/02/2015,"2,475","2,538","2,475","2,519","88,189,600"
07/01/2015,"2,531","2,531","2,494","2,500","68,338,796"
06/30/2015,"2,531","2,544","2,488","2,513","66,377,600"
06/29/2015,"2,488","2,513","2,475","2,506","51,673,600"
06/26/2015,"2,519","2,538","2,481","2,525","42,988,000"
06/25/2015,"2,488","2,544","2,469","2,500","127,306,400"
06/24/2015,"2,525","2,563","2,456","2,475","136,800,000"
06/23/2015,"2,500","2,519","2,469","2,513","115,338,000"
06/22/2015,"2,519","2,525","2,481","2,494","51,412,000"
06/19/2015,"2,475","2,513","2,463","2,500","139,460,408"
06/18/2015,"2,475","2,494","2,413","2,419","116,189,204"
06/17/2015,"2,413","2,488","2,413","2,456","170,708,796"
06/16/2015,"2,375","2,419","2,338","2,388","93,402,796"
06/15/2015,"2,450","2,463","2,356","2,356","92,020,000"
06/12/2015,"2,425","2,494","2,419","2,475","108,184,000"
06/11/2015,"2,488","2,500","2,406","2,419","106,057,204"
06/10/2015,"2,488","2,519","2,431","2,469","110,615,600"
06/09/2015,"2,525","2,525","2,425","2,488","196,405,204"
06/08/2015,"2,644","2,656","2,563","2,575","97,918,000"
06/05/2015,"2,631","2,669","2,613","2,669","67,930,796"
06/04/2015,"2,631","2,650","2,600","2,631","100,190,400"
06/03/2015,"2,656","2,675","2,613","2,638","145,928,408"
06/01/2015,"2,700","2,706","2,650","2,675","116,245,204"
05/29/2015,"2,688","2,706","2,681","2,694","158,411,592"
05/28/2015,"2,756","2,775","2,688","2,700","160,551,592"
05/27/2015,"2,750","2,800","2,750","2,750","98,622,000"
05/26/2015,"2,788","2,825","2,781","2,781","88,446,000"
05/25/2015,"2,813","2,825","2,781","2,788","100,023,600"
05/22/2015,"2,925","2,931","2,838","2,856","83,152,000"
05/21/2015,"2,838","2,913","2,813","2,906","120,901,600"
05/20/2015,"2,825","2,838","2,794","2,819","74,743,204"
05/19/2015,"2,775","2,806","2,763","2,800","66,192,000"
05/18/2015,"2,738","2,788","2,738","2,775","106,922,000"
05/15/2015,"2,800","2,806","2,731","2,738","102,507,600"
05/13/2015,"2,788","2,825","2,788","2,813","138,148,408"
05/12/2015,"2,794","2,838","2,781","2,819","96,191,204"
05/11/2015,"2,794","2,825","2,781","2,781","34,354,800"
05/08/2015,"2,831","2,838","2,781","2,794","51,254,800"
05/07/2015,"2,781","2,838","2,763","2,794","111,124,000"
05/06/2015,"2,756","2,850","2,756","2,850","128,029,204"
05/05/2015,"2,800","2,844","2,781","2,806","153,516,408"
05/04/2015,"2,694","2,825","2,675","2,794","189,657,592"
04/30/2015,"2,644","2,700","2,619","2,688","195,589,592"
04/29/2015,"2,725","2,738","2,588","2,638","316,523,188"
04/28/2015,"2,725","2,744","2,663","2,725","279,868,000"
04/27/2015,"2,950","2,950","2,775","2,813","308,830,780"
04/24/2015,"3,006","3,019","2,975","2,975","53,536,400"
04/23/2015,"2,994","3,013","2,988","3,000","64,157,200"
04/22/2015,"3,038","3,038","3,006","3,006","44,750,400"
04/21/2015,"3,025","3,038","3,013","3,038","69,309,204"
04/20/2015,"3,000","3,019","2,975","3,019","44,488,800"
04/17/2015,"3,019","3,019","2,981","3,000","40,751,200"
04/16/2015,"3,025","3,025","2,994","3,000","55,566,800"
04/15/2015,"2,975","3,013","2,956","3,013","47,940,400"
04/14/2015,"2,975","3,000","2,944","2,963","104,148,796"
04/13/2015,"3,006","3,013","2,988","3,013","80,286,400"
04/10/2015,"3,006","3,013","2,994","3,000","52,790,800"
04/09/2015,"3,019","3,019","2,988","3,000","62,660,800"
04/08/2015,"3,050","3,050","2,994","3,019","113,430,796"
04/07/2015,"3,050","3,050","3,019","3,044","95,657,600"
04/06/2015,"3,075","3,081","3,025","3,044","64,304,400"
04/02/2015,"3,088","3,094","3,006","3,069","56,737,600"
04/01/2015,"3,119","3,138","3,025","3,069","110,690,000"
03/31/2015,"3,081","3,119","3,063","3,119","83,456,000"
03/30/2015,"3,013","3,075","3,000","3,025","75,822,796"
03/27/2015,"2,975","3,006","2,963","2,988","60,455,600"
03/26/2015,"3,006","3,038","2,988","3,013","49,491,600"
03/25/2015,"3,013","3,044","3,000","3,006","59,409,600"
03/24/2015,"3,038","3,056","3,013","3,019","59,234,400"
03/23/2015,"3,069","3,069","3,044","3,044","36,825,600"
03/20/2015,"3,025","3,075","3,019","3,050","83,046,000"
03/19/2015,"3,025","3,050","3,000","3,050","74,428,400"
03/18/2015,"2,963","3,000","2,963","2,988","54,372,400"
03/17/2015,"3,013","3,019","2,981","2,994","51,684,800"
03/16/2015,"2,975","3,019","2,963","3,000","54,288,000"
03/13/2015,"2,994","3,013","2,950","2,975","68,090,000"
03/12/2015,"2,963","3,006","2,963","2,975","45,096,400"
03/11/2015,"2,975","3,006","2,963","2,969","98,384,400"
03/10/2015,"2,956","3,019","2,938","3,006","69,672,796"
03/09/2015,"3,000","3,006","2,938","2,950","105,037,204"
03/06/2015,"2,975","3,025","2,963","3,025","77,888,400"
03/05/2015,"2,994","2,994","2,950","2,956","67,612,796"
03/04/2015,"2,969","2,988","2,956","2,963","47,226,000"
03/03/2015,"3,025","3,025","2,975","2,975","57,682,400"
03/02/2015,"2,975","3,006","2,975","3,000","96,851,600"
02/27/2015,"2,975","3,019","2,950","3,000","85,468,000"
02/26/2015,"2,950","2,975","2,950","2,969","76,328,796"
02/25/2015,"2,975","2,981","2,963","2,975","62,958,800"
02/24/2015,"2,950","2,988","2,944","2,969","81,622,796"
02/23/2015,"2,975","3,013","2,956","2,969","118,434,000"
02/20/2015,"2,994","3,050","2,994","3,019","74,989,600"
02/18/2015,"3,000","3,075","2,969","2,981","167,238,000"
02/17/2015,"2,944","2,963","2,913","2,925","28,532,800"
02/16/2015,"2,975","2,988","2,938","2,944","85,716,796"
02/13/2015,"2,969","2,988","2,963","2,975","84,660,796"
02/12/2015,"2,981","2,994","2,938","2,944","98,841,600"
02/11/2015,"2,956","2,981","2,925","2,938","123,487,600"
02/10/2015,"2,900","2,925","2,888","2,906","79,794,000"
02/09/2015,"2,850","2,956","2,850","2,925","128,836,000"
02/06/2015,"2,838","2,869","2,825","2,838","107,253,600"
02/05/2015,"2,831","2,838","2,806","2,813","111,271,204"
02/04/2015,"2,850","2,863","2,800","2,844","135,804,000"
02/03/2015,"2,838","2,844","2,819","2,838","79,597,600"
02/02/2015,"2,750","2,825","2,738","2,813","107,672,400"
01/30/2015,"2,781","2,813","2,750","2,750","98,195,204"
01/29/2015,"2,738","2,756","2,731","2,744","48,526,400"
01/28/2015,"2,788","2,794","2,744","2,744","64,691,600"
01/27/2015,"2,750","2,781","2,750","2,769","69,340,000"
01/26/2015,"2,788","2,800","2,725","2,775","150,832,796"
01/23/2015,"2,769","2,844","2,769","2,844","134,785,592"
01/22/2015,"2,744","2,756","2,719","2,750","71,265,600"
01/21/2015,"2,688","2,744","2,663","2,744","74,948,000"
01/20/2015,"2,669","2,688","2,650","2,688","146,990,408"
01/19/2015,"2,663","2,725","2,663","2,681","100,006,000"
01/16/2015,"2,688","2,719","2,675","2,675","95,469,204"
01/15/2015,"2,738","2,738","2,688","2,725","102,689,600"
01/14/2015,"2,706","2,750","2,681","2,681","59,552,800"
01/13/2015,"2,719","2,719","2,656","2,688","80,360,796"
01/12/2015,"2,756","2,781","2,706","2,706","53,126,800"
01/09/2015,"2,750","2,806","2,738","2,781","170,824,796"
01/08/2015,"2,725","2,744","2,719","2,738","63,649,600"
01/07/2015,"2,688","2,713","2,681","2,713","50,244,400"
01/06/2015,"2,688","2,706","2,669","2,681","58,600,000"
01/05/2015,"2,713","2,713","2,688","2,700","33,363,200"
01/02/2015,"2,694","2,713","2,688","2,706","84,546,796"
