Date,Open,High,Low,Close,Volume
07/15/2024,"6,450","6,450","6,300","6,350","66,071,797"
07/12/2024,"6,450","6,550","6,400","6,425","146,672,984"
07/11/2024,"6,400","6,425","6,350","6,400","66,801,297"
07/10/2024,"6,375","6,450","6,300","6,375","59,685,301"
07/09/2024,"6,225","6,400","6,200","6,375","84,177,602"
07/08/2024,"6,400","6,425","6,200","6,225","138,144,000"
07/05/2024,"6,325","6,500","6,300","6,425","111,646,797"
07/04/2024,"6,250","6,400","6,225","6,250","90,147,797"
07/03/2024,"6,275","6,300","6,100","6,225","70,017,102"
07/02/2024,"6,275","6,350","6,150","6,200","159,356,609"
07/01/2024,"6,175","6,250","6,100","6,250","100,408,203"
06/28/2024,"6,000","6,250","6,000","6,150","191,371,594"
06/27/2024,"5,900","6,075","5,875","6,000","117,602,398"
06/26/2024,"5,950","6,025","5,850","5,850","92,895,695"
06/25/2024,"5,925","5,975","5,825","5,925","159,983,812"
06/24/2024,"6,075","6,125","6,000","6,000","58,831,898"
06/21/2024,"6,050","6,200","6,025","6,125","188,716,297"
06/20/2024,"5,825","5,950","5,750","5,950","82,660,000"
06/19/2024,"5,775","5,850","5,675","5,750","116,004,203"
06/14/2024,"5,850","5,875","5,650","5,750","203,241,500"
06/13/2024,"5,975","6,000","5,850","5,875","162,616,703"
06/12/2024,"6,050","6,075","5,900","5,925","120,857,203"
06/11/2024,"6,200","6,250","6,125","6,125","56,254,398"
06/10/2024,"6,275","6,350","6,200","6,275","80,154,398"
06/07/2024,"6,250","6,275","6,150","6,275","99,092,797"
06/06/2024,"6,125","6,200","6,075","6,175","85,735,203"
06/05/2024,"6,125","6,150","5,975","6,000","105,170,203"
06/04/2024,"6,150","6,275","6,125","6,150","137,800,609"
06/03/2024,"6,075","6,150","6,025","6,100","92,525,602"
05/31/2024,"6,000","6,025","5,900","5,900","169,567,016"
05/30/2024,"5,775","6,000","5,525","5,875","236,632,609"
05/29/2024,"5,825","5,875","5,700","5,800","169,386,297"
05/28/2024,"5,850","6,025","5,825","5,950","93,701,695"
05/27/2024,"6,025","6,050","5,825","5,825","258,450,891"
05/22/2024,"6,000","6,150","5,950","6,050","171,675,906"
05/21/2024,"6,225","6,275","5,975","6,025","308,552,281"
05/20/2024,"6,550","6,625","6,200","6,325","168,796,000"
05/17/2024,"6,350","6,650","6,350","6,575","133,153,906"
05/16/2024,"6,450","6,500","6,325","6,350","114,806,305"
05/15/2024,"6,200","6,400","6,200","6,375","80,923,000"
05/14/2024,"6,175","6,300","6,175","6,200","94,048,398"
05/13/2024,"6,200","6,275","6,125","6,200","128,638,305"
05/08/2024,"6,325","6,450","6,250","6,275","117,065,297"
05/07/2024,"6,325","6,400","6,250","6,275","130,410,305"
05/06/2024,"6,250","6,400","6,150","6,275","184,234,203"
05/03/2024,"6,300","6,425","6,050","6,150","270,529,094"
05/02/2024,"6,800","6,800","6,050","6,325","501,849,281"
04/30/2024,"6,800","7,050","6,775","6,900","189,991,297"
04/29/2024,"6,650","6,950","6,650","6,925","77,938,398"
04/26/2024,"7,000","7,025","6,750","6,750","125,875,000"
04/25/2024,"7,050","7,075","6,925","6,950","111,803,508"
04/24/2024,"6,925","7,050","6,900","7,050","117,586,492"
04/23/2024,"6,850","6,925","6,725","6,825","107,625,797"
04/22/2024,"6,875","6,875","6,575","6,725","121,727,906"
04/19/2024,"6,725","6,800","6,650","6,725","47,943,301"
04/18/2024,"6,800","6,900","6,725","6,800","106,893,906"
04/17/2024,"6,700","6,775","6,625","6,625","83,840,203"
04/16/2024,"6,350","6,725","6,300","6,625","180,012,406"
04/05/2024,"6,825","6,900","6,825","6,825","46,111,500"
04/04/2024,"6,750","6,925","6,750","6,875","64,423,000"
04/03/2024,"6,950","6,950","6,675","6,775","115,372,602"
04/02/2024,"6,900","6,900","6,700","6,900","135,764,891"
04/01/2024,"7,250","7,250","6,750","6,900","158,358,594"
03/28/2024,"7,150","7,250","7,125","7,250","90,900,898"
03/27/2024,"7,200","7,250","7,175","7,175","46,295,699"
03/26/2024,"7,125","7,225","7,125","7,175","74,274,305"
03/25/2024,"7,050","7,250","7,000","7,250","78,212,703"
03/22/2024,"7,000","7,075","6,950","7,050","87,320,797"
03/21/2024,"7,100","7,200","7,050","7,050","81,774,797"
03/20/2024,"7,050","7,050","7,000","7,050","83,416,703"
03/19/2024,"7,250","7,350","7,225","7,275","100,836,602"
03/18/2024,"7,425","7,425","7,175","7,175","105,778,203"
03/15/2024,"7,450","7,500","7,275","7,400","250,581,109"
03/14/2024,"7,250","7,400","7,225","7,400","161,192,984"
03/13/2024,"7,250","7,275","7,150","7,275","126,022,703"
03/08/2024,"7,150","7,175","7,100","7,125","109,032,398"
03/07/2024,"7,075","7,125","7,025","7,100","94,950,398"
03/06/2024,"7,000","7,100","7,000","7,075","74,178,094"
03/05/2024,"7,075","7,100","7,000","7,025","92,557,203"
03/04/2024,"7,000","7,050","6,975","7,025","44,707,199"
03/01/2024,"7,050","7,075","6,975","7,025","90,739,398"
02/29/2024,"7,125","7,150","7,000","7,000","150,731,297"
02/28/2024,"7,025","7,125","7,025","7,125","59,741,199"
02/27/2024,"6,975","7,100","6,975","7,075","58,066,102"
02/26/2024,"6,950","7,075","6,950","7,050","77,213,297"
02/23/2024,"7,050","7,100","7,000","7,050","109,404,703"
02/22/2024,"7,175","7,200","7,100","7,100","85,735,797"
02/21/2024,"7,125","7,250","7,075","7,250","130,261,508"
02/20/2024,"7,250","7,250","7,150","7,150","87,312,000"
02/19/2024,"7,150","7,325","7,125","7,150","83,753,508"
02/16/2024,"7,375","7,400","7,200","7,200","142,022,094"
02/15/2024,"7,300","7,375","7,150","7,200","220,530,000"
02/13/2024,"7,100","7,125","7,025","7,025","102,668,898"
02/12/2024,"7,150","7,200","7,050","7,100","183,778,203"
02/07/2024,"6,875","6,950","6,850","6,950","89,757,602"
02/06/2024,"6,825","6,925","6,775","6,850","90,146,000"
02/05/2024,"6,700","6,950","6,675","6,825","150,535,109"
02/02/2024,"6,625","6,675","6,600","6,675","120,116,203"
02/01/2024,"6,575","6,625","6,500","6,550","168,146,703"
01/31/2024,"6,650","6,700","6,650","6,650","128,185,000"
01/30/2024,"6,475","6,700","6,450","6,650","123,331,695"
01/29/2024,"6,350","6,475","6,275","6,475","124,753,000"
01/26/2024,"6,250","6,325","6,225","6,300","77,236,797"
01/25/2024,"6,325","6,400","6,250","6,275","99,094,094"
01/24/2024,"6,450","6,475","6,350","6,400","97,290,602"
01/23/2024,"6,525","6,550","6,450","6,500","77,037,797"
01/22/2024,"6,500","6,550","6,450","6,500","96,993,102"
01/19/2024,"6,500","6,525","6,425","6,525","74,814,000"
01/18/2024,"6,525","6,550","6,475","6,525","78,209,906"
01/17/2024,"6,525","6,625","6,500","6,525","80,929,000"
01/16/2024,"6,525","6,625","6,500","6,525","83,516,797"
01/15/2024,"6,575","6,625","6,475","6,500","83,074,703"
01/12/2024,"6,575","6,675","6,525","6,575","114,039,695"
01/11/2024,"6,425","6,500","6,400","6,450","41,455,301"
01/10/2024,"6,375","6,450","6,325","6,425","50,019,801"
01/09/2024,"6,425","6,450","6,350","6,375","77,953,398"
01/08/2024,"6,500","6,600","6,375","6,400","151,018,297"
01/05/2024,"6,400","6,475","6,350","6,425","114,339,398"
01/04/2024,"6,125","6,400","6,100","6,350","152,512,000"
01/03/2024,"6,100","6,150","6,050","6,100","30,053,900"
01/02/2024,"6,050","6,125","6,025","6,125","26,235,699"
