Date,Open,High,Low,Close,Volume
02/05/2025,"5,600","5,600","5,475","5,525","185,656,000"
02/04/2025,"5,825","5,850","5,625","5,675","121,871,508"
02/03/2025,"5,975","6,000","5,700","5,800","182,181,703"
01/31/2025,"6,175","6,225","6,025","6,025","107,861,000"
01/30/2025,"6,100","6,225","6,075","6,100","101,400,398"
01/24/2025,"6,250","6,250","6,125","6,125","96,161,797"
01/23/2025,"6,200","6,300","6,175","6,175","120,893,695"
01/22/2025,"6,150","6,200","6,100","6,150","117,929,797"
01/21/2025,"6,100","6,175","6,025","6,050","115,355,906"
01/20/2025,"6,000","6,050","5,925","6,000","84,338,398"
01/17/2025,"5,800","6,050","5,750","5,875","114,054,602"
01/16/2025,"6,075","6,200","5,850","5,875","204,359,906"
01/15/2025,"5,475","5,825","5,450","5,750","194,025,703"
01/14/2025,"5,425","5,575","5,400","5,400","97,351,906"
01/13/2025,"5,500","5,550","5,475","5,525","99,953,906"
01/10/2025,"5,750","5,775","5,600","5,600","77,751,508"
01/09/2025,"5,725","5,775","5,700","5,750","56,491,699"
01/08/2025,"5,600","5,750","5,600","5,750","118,246,094"
01/07/2025,"5,600","5,650","5,550","5,600","96,982,305"
01/06/2025,"5,825","5,825","5,650","5,675","68,443,695"
01/03/2025,"5,850","5,875","5,775","5,800","58,067,102"
01/02/2025,"5,700","5,850","5,700","5,850","82,914,602"
