Date,Open,High,Low,Close,Volume
09/08/2020,"2,950","3,000","2,938","2,988","60,346,000"
09/07/2020,"2,963","2,975","2,888","2,925","100,673,602"
09/04/2020,"2,975","2,988","2,925","2,963","106,844,398"
09/03/2020,"3,038","3,075","2,975","2,988","129,014,796"
09/02/2020,"3,063","3,100","3,025","3,038","93,203,602"
09/01/2020,"2,988","3,063","2,938","3,063","85,330,796"
08/31/2020,"3,113","3,150","2,950","2,975","222,818,796"
08/28/2020,"3,138","3,175","3,100","3,113","75,655,000"
08/27/2020,"3,175","3,175","3,100","3,150","93,450,204"
08/26/2020,"3,125","3,175","3,088","3,175","78,703,398"
08/25/2020,"3,025","3,138","3,025","3,125","132,365,796"
08/24/2020,"3,025","3,088","2,963","3,000","132,486,406"
08/19/2020,"3,088","3,125","3,038","3,050","64,511,800"
08/18/2020,"3,013","3,113","3,013","3,075","115,981,204"
08/14/2020,"3,038","3,050","2,975","3,013","66,653,398"
08/13/2020,"3,125","3,125","3,025","3,025","85,989,204"
08/12/2020,"3,000","3,138","2,975","3,075","92,910,398"
08/11/2020,"2,913","3,050","2,900","2,988","117,978,204"
08/10/2020,"2,900","2,913","2,825","2,900","50,162,398"
08/07/2020,"2,850","2,900","2,813","2,900","57,228,800"
08/06/2020,"2,850","2,938","2,850","2,888","90,911,204"
08/05/2020,"2,775","2,850","2,725","2,850","133,844,594"
08/04/2020,"2,763","2,800","2,725","2,788","89,173,796"
08/03/2020,"2,925","2,938","2,725","2,750","259,720,796"
07/30/2020,"2,863","2,900","2,813","2,900","52,644,602"
07/29/2020,"2,925","2,925","2,838","2,850","69,737,204"
07/28/2020,"2,950","3,000","2,888","2,925","74,524,602"
07/27/2020,"2,813","2,938","2,775","2,938","58,848,200"
07/24/2020,"2,850","2,850","2,775","2,800","66,603,398"
07/23/2020,"2,738","2,888","2,713","2,850","145,829,594"
07/22/2020,"2,688","2,763","2,650","2,713","119,245,000"
07/21/2020,"2,575","2,725","2,538","2,650","145,051,390"
07/20/2020,"2,588","2,613","2,525","2,550","52,111,602"
07/17/2020,"2,638","2,650","2,588","2,588","60,177,000"
07/16/2020,"2,638","2,675","2,625","2,638","43,859,398"
07/15/2020,"2,675","2,713","2,625","2,638","60,755,398"
07/14/2020,"2,650","2,663","2,600","2,650","78,259,796"
07/13/2020,"2,625","2,663","2,613","2,625","72,688,204"
07/10/2020,"2,625","2,638","2,563","2,588","77,850,000"
07/09/2020,"2,675","2,700","2,600","2,625","98,277,204"
07/08/2020,"2,525","2,675","2,513","2,638","149,466,796"
07/07/2020,"2,563","2,575","2,525","2,525","80,447,602"
07/06/2020,"2,500","2,575","2,500","2,538","90,019,000"
07/03/2020,"2,480","2,538","2,450","2,500","57,839,800"
07/02/2020,"2,490","2,513","2,480","2,500","80,606,602"
07/01/2020,"2,500","2,513","2,455","2,495","67,747,602"
06/30/2020,"2,513","2,525","2,475","2,475","113,994,398"
06/29/2020,"2,490","2,500","2,435","2,470","99,123,000"
06/26/2020,"2,563","2,575","2,490","2,500","85,829,000"
06/25/2020,"2,538","2,600","2,470","2,513","146,123,016"
06/24/2020,"2,445","2,600","2,445","2,575","278,417,000"
06/23/2020,"2,425","2,425","2,345","2,395","95,010,398"
06/22/2020,"2,440","2,455","2,400","2,405","66,825,000"
06/19/2020,"2,440","2,475","2,410","2,440","126,276,000"
06/18/2020,"2,420","2,485","2,390","2,410","152,175,204"
06/17/2020,"2,550","2,600","2,445","2,450","213,944,610"
06/16/2020,"2,410","2,525","2,410","2,513","146,116,610"
06/15/2020,"2,425","2,455","2,345","2,360","169,814,594"
06/12/2020,"2,295","2,450","2,215","2,445","289,959,406"
06/11/2020,"2,400","2,435","2,285","2,345","364,783,812"
06/10/2020,"2,600","2,613","2,455","2,455","289,644,188"
06/09/2020,"2,650","2,725","2,575","2,638","147,413,594"
06/08/2020,"2,500","2,663","2,475","2,625","292,605,188"
06/05/2020,"2,365","2,435","2,300","2,425","185,391,016"
06/04/2020,"2,450","2,500","2,360","2,365","169,836,188"
06/03/2020,"2,335","2,475","2,295","2,430","296,607,812"
06/02/2020,"2,275","2,495","2,265","2,310","207,635,390"
05/29/2020,"2,145","2,245","2,125","2,235","350,546,812"
05/28/2020,"2,075","2,170","2,075","2,145","265,460,188"
05/27/2020,"2,075","2,100","2,005","2,055","124,329,602"
05/26/2020,"2,065","2,080","2,030","2,050","180,544,984"
05/20/2020,"1,925","2,060","1,915","2,035","237,644,406"
05/19/2020,"1,880","2,000","1,880","1,930","199,655,016"
05/18/2020,"1,900","1,900","1,830","1,860","158,710,594"
05/15/2020,"1,975","1,995","1,840","1,880","227,234,204"
05/14/2020,"1,985","2,005","1,950","1,975","141,388,796"
05/13/2020,"1,995","2,025","1,950","2,005","134,821,594"
05/12/2020,"2,115","2,115","2,000","2,005","188,578,000"
05/11/2020,"2,140","2,140","2,095","2,115","83,552,204"
05/08/2020,"2,100","2,155","2,090","2,100","127,482,204"
05/06/2020,"2,125","2,130","2,080","2,080","138,732,984"
05/05/2020,"2,150","2,200","2,080","2,110","185,282,406"
05/04/2020,"2,230","2,230","2,120","2,145","80,572,602"
04/30/2020,"2,035","2,240","2,030","2,230","229,509,594"
04/29/2020,"2,100","2,110","2,000","2,000","192,650,204"
04/28/2020,"2,095","2,120","2,035","2,075","157,370,594"
04/27/2020,"2,155","2,175","2,045","2,075","205,382,594"
04/24/2020,"2,250","2,250","2,140","2,140","131,631,406"
04/23/2020,"2,245","2,285","2,240","2,250","115,336,398"
04/22/2020,"2,165","2,250","2,125","2,245","126,786,796"
04/21/2020,"2,185","2,205","2,125","2,175","92,203,204"
04/20/2020,"2,225","2,265","2,135","2,185","120,672,000"
04/17/2020,"2,110","2,210","2,110","2,190","163,407,594"
04/16/2020,"2,200","2,200","2,075","2,105","215,224,000"
04/15/2020,"2,320","2,345","2,200","2,200","124,661,000"
04/14/2020,"2,240","2,320","2,200","2,285","132,848,000"
04/13/2020,"2,340","2,340","2,235","2,235","115,331,000"
04/09/2020,"2,400","2,450","2,305","2,335","163,570,796"
04/08/2020,"2,588","2,588","2,385","2,385","155,834,796"
04/07/2020,"2,700","2,800","2,485","2,563","191,464,610"
04/06/2020,"2,513","2,613","2,450","2,600","113,980,398"
04/03/2020,"2,400","2,513","2,400","2,513","105,225,602"
04/02/2020,"2,285","2,375","2,180","2,375","132,225,204"
04/01/2020,"2,325","2,440","2,220","2,305","152,367,016"
03/31/2020,"2,325","2,410","2,225","2,340","208,047,594"
03/30/2020,"2,420","2,420","2,300","2,300","39,766,602"
03/27/2020,"2,255","2,613","2,250","2,470","396,812,000"
03/26/2020,"1,900","2,290","1,890","2,235","386,557,188"
03/24/2020,"2,075","2,115","1,930","1,930","237,296,188"
03/23/2020,"2,175","2,175","2,075","2,075","59,985,800"
03/20/2020,"2,370","2,370","2,230","2,230","478,236,594"
03/19/2020,"2,500","2,500","2,395","2,395","167,876,188"
03/18/2020,"2,800","2,825","2,575","2,575","215,103,390"
03/17/2020,"2,963","2,963","2,763","2,763","186,380,406"
03/16/2020,"3,100","3,100","2,963","2,963","122,269,602"
03/13/2020,"3,100","3,238","3,000","3,175","238,623,812"
03/12/2020,"3,238","3,338","3,113","3,213","91,578,204"
03/11/2020,"3,463","3,525","3,313","3,413","97,168,796"
03/10/2020,"3,325","3,500","3,325","3,438","114,052,000"
03/09/2020,"3,500","3,500","3,288","3,288","113,132,398"
03/06/2020,"3,700","3,700","3,613","3,625","72,311,204"
03/05/2020,"3,775","3,825","3,750","3,800","104,748,602"
03/04/2020,"3,625","3,750","3,613","3,738","92,555,398"
03/03/2020,"3,550","3,675","3,513","3,600","96,445,204"
03/02/2020,"3,575","3,625","3,475","3,475","101,550,204"
02/28/2020,"3,375","3,638","3,275","3,638","188,868,188"
02/27/2020,"3,825","3,850","3,625","3,675","223,088,610"
02/26/2020,"3,875","3,875","3,825","3,825","198,171,016"
02/25/2020,"3,888","3,950","3,850","3,900","105,951,796"
02/24/2020,"3,900","3,913","3,825","3,888","128,768,796"
02/21/2020,"3,975","4,000","3,913","3,950","91,798,000"
02/20/2020,"4,013","4,025","3,963","4,000","114,537,602"
02/19/2020,"3,925","3,975","3,900","3,975","121,614,204"
02/18/2020,"3,900","3,925","3,900","3,913","65,442,000"
02/17/2020,"3,925","3,938","3,900","3,925","29,816,600"
02/14/2020,"3,875","3,925","3,875","3,913","41,345,200"
02/13/2020,"3,913","3,975","3,900","3,925","87,904,000"
02/12/2020,"3,913","3,950","3,888","3,900","104,678,796"
02/11/2020,"3,863","3,913","3,838","3,888","98,520,204"
02/10/2020,"3,850","3,875","3,800","3,863","78,553,796"
02/07/2020,"3,838","3,875","3,838","3,863","86,438,602"
02/06/2020,"3,900","3,925","3,838","3,850","111,029,398"
02/05/2020,"3,800","3,850","3,775","3,850","130,211,204"
02/04/2020,"3,800","3,838","3,750","3,763","138,857,406"
02/03/2020,"3,700","3,788","3,675","3,750","87,271,796"
01/31/2020,"3,838","3,850","3,725","3,775","157,660,984"
01/30/2020,"3,900","3,913","3,800","3,825","85,395,602"
01/29/2020,"3,913","3,963","3,888","3,900","109,661,000"
01/28/2020,"3,825","3,913","3,800","3,875","69,349,602"
01/27/2020,"3,975","3,988","3,850","3,863","98,280,000"
01/24/2020,"3,913","4,000","3,863","3,963","154,702,000"
01/23/2020,"3,900","3,913","3,850","3,888","83,127,796"
01/22/2020,"3,875","3,925","3,863","3,900","122,175,204"
01/21/2020,"3,875","3,875","3,813","3,850","39,166,602"
01/20/2020,"3,900","3,900","3,800","3,813","24,031,800"
01/17/2020,"3,788","3,875","3,763","3,863","130,500,204"
01/16/2020,"3,800","3,838","3,763","3,775","145,432,188"
01/15/2020,"3,875","3,900","3,800","3,825","89,795,204"
01/14/2020,"3,900","3,900","3,850","3,875","104,134,398"
01/13/2020,"3,863","3,875","3,825","3,863","75,399,602"
01/10/2020,"3,850","3,863","3,825","3,863","64,231,800"
01/09/2020,"3,775","3,863","3,763","3,850","75,587,000"
01/08/2020,"3,775","3,775","3,688","3,750","105,080,602"
01/07/2020,"3,863","3,863","3,788","3,800","70,895,602"
01/06/2020,"3,825","3,838","3,763","3,800","61,892,000"
01/03/2020,"3,875","3,913","3,813","3,863","70,294,602"
01/02/2020,"3,838","3,888","3,825","3,875","37,379,800"
