Date,Open,High,Low,Close,Volume
10/14/2019,"3,313","3,338","3,250","3,300","65,272,800"
10/11/2019,"3,250","3,325","3,238","3,275","96,816,398"
10/10/2019,"3,213","3,300","3,213","3,263","120,255,398"
10/09/2019,"3,225","3,238","3,200","3,213","55,131,398"
10/08/2019,"3,175","3,250","3,175","3,250","104,992,000"
10/07/2019,"3,238","3,238","3,163","3,175","36,656,398"
10/04/2019,"3,225","3,263","3,163","3,200","69,121,796"
10/03/2019,"3,263","3,263","3,138","3,200","146,788,984"
10/02/2019,"3,438","3,475","3,250","3,263","129,586,204"
10/01/2019,"3,450","3,525","3,450","3,450","31,243,400"
09/30/2019,"3,450","3,488","3,450","3,488","58,294,000"
09/27/2019,"3,500","3,525","3,475","3,488","44,329,398"
09/26/2019,"3,500","3,550","3,475","3,550","45,471,398"
09/25/2019,"3,488","3,500","3,438","3,450","37,565,398"
09/24/2019,"3,463","3,488","3,425","3,475","52,110,000"
09/23/2019,"3,525","3,550","3,475","3,500","49,012,602"
09/20/2019,"3,550","3,575","3,488","3,538","104,743,398"
09/19/2019,"3,588","3,588","3,538","3,550","35,941,602"
09/18/2019,"3,538","3,600","3,525","3,600","53,708,398"
09/17/2019,"3,463","3,550","3,463","3,488","70,992,204"
09/16/2019,"3,525","3,550","3,463","3,500","66,615,796"
09/13/2019,"3,613","3,625","3,563","3,600","28,700,200"
09/12/2019,"3,625","3,663","3,550","3,575","84,564,602"
09/11/2019,"3,500","3,575","3,475","3,575","80,777,796"
09/10/2019,"3,450","3,525","3,450","3,525","52,070,398"
09/09/2019,"3,538","3,538","3,463","3,488","55,841,398"
09/06/2019,"3,513","3,575","3,488","3,525","88,646,000"
09/05/2019,"3,500","3,513","3,463","3,488","78,642,796"
09/04/2019,"3,488","3,488","3,425","3,463","74,434,602"
09/03/2019,"3,588","3,600","3,413","3,450","96,998,204"
09/02/2019,"3,613","3,613","3,563","3,588","37,622,200"
08/30/2019,"3,563","3,625","3,538","3,625","106,370,602"
08/29/2019,"3,525","3,550","3,513","3,538","63,748,800"
08/28/2019,"3,513","3,550","3,475","3,525","96,082,398"
08/27/2019,"3,525","3,563","3,513","3,513","153,201,594"
08/26/2019,"3,550","3,550","3,500","3,525","78,614,602"
08/23/2019,"3,625","3,625","3,575","3,588","44,535,800"
08/22/2019,"3,650","3,663","3,575","3,613","77,652,796"
08/21/2019,"3,663","3,675","3,613","3,613","49,841,398"
08/20/2019,"3,713","3,725","3,650","3,688","75,396,204"
08/19/2019,"3,725","3,725","3,663","3,675","38,551,200"
08/16/2019,"3,700","3,713","3,663","3,688","47,693,000"
08/15/2019,"3,675","3,700","3,650","3,700","57,456,398"
08/14/2019,"3,750","3,763","3,675","3,750","107,613,000"
08/13/2019,"3,775","3,775","3,650","3,675","68,067,796"
08/12/2019,"3,750","3,750","3,675","3,700","69,256,602"
08/09/2019,"3,750","3,775","3,725","3,725","39,017,602"
08/08/2019,"3,725","3,763","3,675","3,750","85,711,796"
08/07/2019,"3,638","3,700","3,638","3,675","103,932,796"
08/06/2019,"3,650","3,700","3,550","3,625","157,132,406"
08/05/2019,"3,800","3,825","3,663","3,713","129,862,602"
08/02/2019,"3,850","3,875","3,800","3,838","103,727,000"
08/01/2019,"3,938","3,950","3,863","3,888","96,731,000"
07/31/2019,"3,938","3,988","3,900","3,988","59,008,800"
07/30/2019,"3,900","3,988","3,863","3,975","87,075,602"
07/29/2019,"3,913","3,913","3,838","3,900","55,206,398"
07/26/2019,"3,825","3,888","3,813","3,875","62,727,398"
07/25/2019,"3,863","3,900","3,850","3,900","77,462,000"
07/24/2019,"3,850","3,913","3,850","3,850","65,565,796"
07/23/2019,"3,913","3,925","3,850","3,850","74,981,796"
07/22/2019,"3,900","3,913","3,875","3,888","82,851,000"
07/19/2019,"3,900","3,950","3,900","3,938","104,530,000"
07/18/2019,"3,950","3,975","3,913","3,925","142,262,000"
07/17/2019,"4,000","4,025","3,975","3,988","128,231,000"
07/16/2019,"4,038","4,063","3,988","4,038","146,626,406"
07/15/2019,"4,075","4,088","4,050","4,075","89,444,796"
07/12/2019,"4,025","4,063","4,013","4,038","73,474,000"
07/11/2019,"4,013","4,025","3,988","4,000","70,231,204"
07/10/2019,"3,975","4,000","3,963","3,975","100,964,602"
07/09/2019,"3,913","3,963","3,900","3,950","88,590,796"
07/08/2019,"3,875","3,938","3,863","3,938","105,905,602"
07/05/2019,"3,963","4,013","3,863","3,913","186,756,188"
07/04/2019,"4,025","4,025","4,000","4,013","31,578,600"
07/03/2019,"3,975","4,013","3,975","4,013","93,933,602"
07/02/2019,"4,025","4,025","3,988","4,013","64,875,602"
07/01/2019,"4,025","4,038","3,988","4,000","61,455,602"
06/28/2019,"4,013","4,025","3,988","4,013","61,888,000"
06/27/2019,"3,988","4,025","3,988","4,000","63,152,000"
06/26/2019,"3,925","4,000","3,925","3,975","72,115,204"
06/25/2019,"4,013","4,013","3,963","3,975","59,303,200"
06/24/2019,"3,950","4,013","3,950","3,988","70,252,204"
06/21/2019,"4,000","4,013","3,950","3,988","145,919,594"
06/20/2019,"4,000","4,025","3,963","3,975","93,589,204"
06/19/2019,"3,950","4,000","3,938","3,988","156,615,204"
06/18/2019,"3,888","3,938","3,888","3,925","104,106,204"
06/17/2019,"3,950","3,950","3,900","3,900","47,269,398"
06/14/2019,"3,938","3,938","3,900","3,913","61,672,200"
06/13/2019,"3,938","3,950","3,850","3,913","63,482,398"
06/12/2019,"3,950","3,950","3,900","3,938","69,330,796"
06/11/2019,"3,938","3,950","3,900","3,938","107,140,398"
06/10/2019,"3,925","3,975","3,913","3,925","208,042,406"
05/31/2019,"3,800","3,888","3,775","3,838","173,452,984"
05/29/2019,"3,725","3,775","3,700","3,775","89,397,398"
05/28/2019,"3,850","3,850","3,675","3,688","298,780,812"
05/27/2019,"3,800","3,863","3,763","3,863","144,611,016"
05/24/2019,"3,800","3,888","3,788","3,850","99,151,204"
05/23/2019,"3,675","3,800","3,663","3,788","65,668,796"
05/22/2019,"3,663","3,700","3,613","3,650","88,253,000"
05/21/2019,"3,638","3,675","3,538","3,625","128,877,204"
05/20/2019,"3,500","3,638","3,488","3,613","93,447,204"
05/17/2019,"3,750","3,750","3,538","3,538","59,716,602"
05/16/2019,"3,675","3,725","3,625","3,675","86,481,000"
05/15/2019,"3,763","3,800","3,713","3,713","112,972,398"
05/14/2019,"3,725","3,763","3,700","3,725","85,983,796"
05/13/2019,"3,788","3,825","3,750","3,763","83,342,796"
05/10/2019,"3,775","3,788","3,688","3,738","65,009,398"
05/09/2019,"3,725","3,788","3,725","3,750","90,947,000"
05/08/2019,"3,750","3,788","3,725","3,763","79,916,796"
05/07/2019,"3,838","3,838","3,775","3,825","68,861,796"
05/06/2019,"3,750","3,788","3,663","3,763","100,956,602"
05/03/2019,"3,850","3,850","3,788","3,825","60,141,602"
05/02/2019,"3,850","3,863","3,813","3,850","68,943,796"
04/30/2019,"3,913","3,938","3,863","3,863","103,243,000"
04/29/2019,"3,850","3,900","3,838","3,888","112,773,000"
04/26/2019,"3,775","3,900","3,738","3,863","150,697,406"
04/25/2019,"3,825","3,838","3,775","3,825","111,185,204"
04/24/2019,"3,850","3,863","3,813","3,838","55,408,398"
04/23/2019,"3,850","3,888","3,838","3,838","65,384,602"
04/22/2019,"3,900","3,938","3,825","3,875","69,981,796"
04/18/2019,"3,900","4,063","3,888","3,900","243,343,390"
04/16/2019,"3,688","3,813","3,675","3,813","143,066,796"
04/15/2019,"3,700","3,725","3,663","3,675","48,251,000"
04/12/2019,"3,675","3,700","3,650","3,663","84,878,602"
04/11/2019,"3,788","3,800","3,700","3,700","92,364,602"
04/10/2019,"3,825","3,838","3,763","3,800","42,322,000"
04/09/2019,"3,788","3,863","3,775","3,825","83,969,602"
04/08/2019,"3,800","3,800","3,688","3,788","75,158,204"
04/05/2019,"3,838","3,838","3,763","3,775","54,687,602"
04/04/2019,"3,750","3,850","3,750","3,838","145,799,390"
04/02/2019,"3,763","3,763","3,663","3,725","51,666,000"
04/01/2019,"3,750","3,763","3,713","3,713","71,544,000"
03/29/2019,"3,700","3,750","3,663","3,725","100,425,602"
03/28/2019,"3,650","3,700","3,625","3,700","67,047,000"
03/27/2019,"3,713","3,713","3,575","3,588","70,476,000"
03/26/2019,"3,638","3,688","3,638","3,688","43,039,398"
03/25/2019,"3,625","3,663","3,588","3,613","62,899,398"
03/22/2019,"3,738","3,750","3,713","3,725","83,794,204"
03/21/2019,"3,750","3,763","3,725","3,750","90,102,398"
03/20/2019,"3,700","3,725","3,650","3,725","76,968,602"
03/19/2019,"3,588","3,700","3,575","3,700","205,424,406"
03/18/2019,"3,575","3,613","3,513","3,550","92,009,398"
03/15/2019,"3,463","3,575","3,463","3,550","170,058,796"
03/14/2019,"3,400","3,475","3,363","3,463","58,073,398"
03/13/2019,"3,400","3,400","3,325","3,363","82,100,602"
03/12/2019,"3,413","3,438","3,338","3,350","82,077,602"
03/11/2019,"3,475","3,475","3,400","3,400","69,539,796"
03/08/2019,"3,525","3,525","3,450","3,450","71,523,398"
03/06/2019,"3,500","3,538","3,438","3,538","94,977,602"
03/05/2019,"3,525","3,563","3,400","3,475","223,113,204"
03/04/2019,"3,588","3,588","3,550","3,550","29,659,800"
03/01/2019,"3,575","3,613","3,563","3,588","47,003,200"
02/28/2019,"3,613","3,625","3,550","3,563","84,980,204"
02/27/2019,"3,600","3,638","3,575","3,600","72,356,796"
02/26/2019,"3,638","3,638","3,575","3,638","94,091,000"
02/25/2019,"3,575","3,625","3,563","3,625","91,520,000"
02/22/2019,"3,638","3,650","3,525","3,550","167,596,796"
02/21/2019,"3,563","3,663","3,550","3,663","100,203,796"
02/20/2019,"3,625","3,625","3,475","3,550","192,881,204"
02/19/2019,"3,638","3,663","3,563","3,600","92,714,204"
02/18/2019,"3,650","3,650","3,588","3,638","86,216,796"
02/15/2019,"3,575","3,613","3,550","3,588","92,002,796"
02/14/2019,"3,675","3,688","3,588","3,588","95,699,000"
02/13/2019,"3,713","3,738","3,625","3,625","75,046,398"
02/12/2019,"3,838","3,838","3,688","3,713","82,644,204"
02/11/2019,"3,800","3,813","3,763","3,813","72,358,204"
02/08/2019,"3,750","3,788","3,713","3,788","46,828,398"
02/07/2019,"3,738","3,775","3,713","3,775","31,622,800"
02/06/2019,"3,725","3,763","3,713","3,738","60,281,398"
02/04/2019,"3,750","3,800","3,675","3,675","80,919,204"
02/01/2019,"3,750","3,813","3,738","3,800","104,295,398"
01/31/2019,"3,663","3,738","3,638","3,725","214,008,610"
01/30/2019,"3,563","3,663","3,563","3,625","175,565,204"
01/29/2019,"3,588","3,625","3,525","3,563","162,587,812"
01/28/2019,"3,688","3,713","3,538","3,588","207,013,406"
01/25/2019,"3,738","3,763","3,650","3,688","143,184,796"
01/24/2019,"3,738","3,750","3,713","3,738","179,821,406"
01/23/2019,"3,788","3,850","3,738","3,738","161,907,016"
01/22/2019,"3,863","3,900","3,825","3,875","123,558,000"
01/21/2019,"3,913","3,950","3,900","3,900","111,624,398"
01/18/2019,"3,950","3,963","3,913","3,938","56,790,000"
01/17/2019,"3,900","4,025","3,900","3,938","101,961,204"
01/16/2019,"3,900","3,913","3,838","3,900","78,625,602"
01/15/2019,"3,875","3,900","3,825","3,900","86,697,204"
01/14/2019,"3,875","3,875","3,825","3,850","71,320,000"
01/11/2019,"3,875","3,900","3,838","3,850","88,899,398"
01/10/2019,"3,813","3,850","3,775","3,850","130,603,204"
01/09/2019,"3,750","3,788","3,700","3,788","104,903,398"
01/08/2019,"3,713","3,738","3,675","3,675","80,073,204"
01/07/2019,"3,750","3,788","3,713","3,713","53,624,800"
01/04/2019,"3,588","3,725","3,575","3,725","78,514,000"
01/03/2019,"3,638","3,675","3,550","3,588","74,174,000"
01/02/2019,"3,700","3,700","3,625","3,663","45,319,200"
