Date,Open,High,Low,Close,Volume
04/28/2021,"3,050","3,138","3,050","3,100","161,162,594"
04/27/2021,"2,988","3,038","2,975","3,025","96,850,796"
04/26/2021,"3,050","3,063","2,975","2,988","115,305,000"
04/23/2021,"3,025","3,075","3,013","3,075","104,928,398"
04/22/2021,"3,088","3,113","3,050","3,063","71,452,000"
04/21/2021,"3,075","3,088","3,063","3,063","65,425,602"
04/20/2021,"3,100","3,125","3,088","3,100","63,882,602"
04/19/2021,"3,125","3,138","3,100","3,113","43,598,602"
04/16/2021,"3,175","3,175","3,125","3,150","63,194,398"
04/15/2021,"3,200","3,200","3,113","3,150","68,337,398"
04/14/2021,"3,175","3,200","3,125","3,163","80,914,000"
04/13/2021,"3,100","3,175","3,100","3,150","76,327,000"
04/12/2021,"3,213","3,250","3,138","3,150","48,429,000"
04/09/2021,"3,188","3,275","3,163","3,238","126,420,204"
04/08/2021,"3,125","3,188","3,100","3,138","88,449,602"
04/07/2021,"3,150","3,163","3,125","3,163","46,420,200"
04/06/2021,"3,113","3,150","3,075","3,138","29,650,600"
04/05/2021,"3,150","3,150","3,100","3,113","39,468,398"
04/01/2021,"3,125","3,163","3,075","3,100","77,715,204"
03/31/2021,"3,125","3,163","3,063","3,075","159,155,812"
03/30/2021,"3,200","3,213","3,138","3,163","41,180,602"
03/29/2021,"3,200","3,250","3,188","3,188","79,520,398"
03/26/2021,"3,225","3,238","3,175","3,213","84,478,000"
03/25/2021,"3,225","3,238","3,163","3,200","71,666,602"
03/24/2021,"3,250","3,263","3,200","3,213","115,254,204"
03/23/2021,"3,375","3,375","3,313","3,338","97,289,602"
03/22/2021,"3,375","3,413","3,313","3,313","115,979,204"
03/19/2021,"3,400","3,400","3,350","3,388","150,713,796"
03/18/2021,"3,313","3,425","3,313","3,400","152,427,594"
03/17/2021,"3,300","3,325","3,263","3,263","50,841,200"
03/16/2021,"3,325","3,363","3,250","3,275","112,248,398"
03/15/2021,"3,388","3,388","3,313","3,325","79,922,398"
03/12/2021,"3,275","3,375","3,275","3,363","159,202,406"
03/10/2021,"3,250","3,250","3,225","3,250","51,903,000"
03/09/2021,"3,188","3,263","3,188","3,213","111,838,796"
03/08/2021,"3,275","3,288","3,188","3,213","54,098,000"
03/05/2021,"3,263","3,288","3,225","3,238","87,239,000"
03/04/2021,"3,313","3,325","3,263","3,275","120,612,602"
03/03/2021,"3,338","3,338","3,263","3,300","78,532,204"
03/02/2021,"3,325","3,325","3,250","3,300","163,296,610"
03/01/2021,"3,113","3,300","3,113","3,288","220,785,406"
02/26/2021,"3,088","3,163","3,050","3,075","246,190,594"
02/25/2021,"3,213","3,238","3,138","3,138","133,614,796"
02/24/2021,"3,175","3,200","3,163","3,188","82,498,602"
02/23/2021,"3,150","3,188","3,150","3,163","89,107,796"
02/22/2021,"3,225","3,250","3,188","3,188","107,680,602"
02/19/2021,"3,125","3,200","3,100","3,188","102,020,398"
02/18/2021,"3,125","3,200","3,113","3,125","113,989,000"
02/17/2021,"3,225","3,238","3,150","3,175","117,413,602"
02/16/2021,"3,250","3,275","3,225","3,238","63,202,000"
02/15/2021,"3,275","3,288","3,250","3,250","48,995,200"
02/11/2021,"3,275","3,275","3,250","3,250","35,879,398"
02/10/2021,"3,288","3,288","3,238","3,250","102,693,602"
02/09/2021,"3,300","3,350","3,225","3,250","208,380,406"
02/08/2021,"3,300","3,338","3,275","3,288","125,050,796"
02/05/2021,"3,350","3,350","3,225","3,275","97,199,602"
02/04/2021,"3,288","3,338","3,225","3,288","139,040,406"
02/03/2021,"3,300","3,325","3,225","3,250","167,044,610"
02/02/2021,"3,400","3,400","3,200","3,238","160,482,796"
02/01/2021,"3,325","3,363","3,100","3,350","242,540,188"
01/29/2021,"3,550","3,613","3,288","3,288","334,227,594"
01/28/2021,"3,575","3,625","3,450","3,525","135,744,984"
01/27/2021,"3,700","3,700","3,588","3,650","171,581,406"
01/26/2021,"3,650","3,725","3,625","3,688","206,712,406"
01/25/2021,"3,625","3,650","3,513","3,650","100,647,602"
01/22/2021,"3,638","3,675","3,563","3,600","117,367,204"
01/21/2021,"3,688","3,688","3,600","3,625","82,052,000"
01/20/2021,"3,500","3,725","3,500","3,688","220,934,594"
01/19/2021,"3,500","3,513","3,425","3,488","77,834,602"
01/18/2021,"3,300","3,475","3,300","3,463","119,006,796"
01/15/2021,"3,438","3,463","3,313","3,363","77,235,602"
01/14/2021,"3,525","3,525","3,413","3,425","70,295,000"
01/13/2021,"3,525","3,538","3,463","3,463","107,392,204"
01/12/2021,"3,450","3,500","3,413","3,475","168,626,000"
01/11/2021,"3,288","3,425","3,275","3,425","212,763,016"
01/08/2021,"3,238","3,288","3,225","3,275","93,635,602"
01/07/2021,"3,225","3,263","3,213","3,238","80,114,204"
01/06/2021,"3,213","3,263","3,138","3,213","87,109,000"
01/05/2021,"3,275","3,275","3,200","3,213","69,928,204"
01/04/2021,"3,175","3,263","3,113","3,250","61,058,000"
