Date,Open,High,Low,Close,Volume
05/24/2023,"5,125","5,150","5,050","5,075","114,269,602"
05/23/2023,"5,200","5,250","5,100","5,125","140,094,703"
05/22/2023,"5,100","5,250","5,075","5,225","120,287,508"
05/19/2023,"5,075","5,100","5,025","5,075","71,451,398"
05/17/2023,"4,990","5,075","4,980","5,000","63,515,301"
05/16/2023,"5,075","5,075","4,980","4,990","46,894,000"
05/15/2023,"5,050","5,050","5,000","5,050","65,307,801"
05/12/2023,"5,075","5,075","5,000","5,000","90,816,094"
05/11/2023,"5,075","5,100","5,025","5,100","63,609,500"
05/10/2023,"5,050","5,125","5,050","5,075","58,172,398"
05/09/2023,"5,100","5,125","5,050","5,050","94,100,703"
05/08/2023,"5,175","5,200","5,125","5,125","64,678,000"
05/05/2023,"5,175","5,200","5,125","5,175","55,133,000"
05/04/2023,"5,175","5,225","5,125","5,175","92,253,297"
05/03/2023,"5,250","5,250","5,150","5,225","92,719,695"
05/02/2023,"5,250","5,250","5,175","5,250","117,675,695"
04/28/2023,"5,225","5,225","5,150","5,175","116,957,797"
04/27/2023,"5,175","5,225","5,175","5,200","66,310,000"
04/26/2023,"5,400","5,425","5,175","5,200","207,338,000"
04/18/2023,"5,150","5,250","5,125","5,175","107,115,102"
04/17/2023,"5,225","5,250","5,125","5,125","95,827,508"
04/14/2023,"5,150","5,250","5,150","5,225","123,627,508"
04/13/2023,"5,175","5,200","5,125","5,125","89,928,203"
04/12/2023,"5,100","5,225","5,100","5,150","95,907,000"
04/11/2023,"5,100","5,100","5,050","5,100","37,782,699"
04/10/2023,"5,150","5,175","5,050","5,100","67,019,398"
04/06/2023,"5,225","5,225","5,150","5,175","48,182,500"
04/05/2023,"5,150","5,250","5,150","5,225","43,370,699"
04/04/2023,"5,250","5,300","5,100","5,200","84,137,297"
04/03/2023,"5,200","5,263","5,200","5,263","92,309,602"
03/31/2023,"5,138","5,163","5,100","5,163","95,558,000"
03/30/2023,"5,175","5,200","5,113","5,113","97,190,602"
03/29/2023,"5,125","5,188","5,100","5,175","88,205,000"
03/28/2023,"5,100","5,138","5,050","5,063","86,368,398"
03/27/2023,"5,200","5,213","5,100","5,100","152,295,594"
03/24/2023,"5,313","5,475","5,288","5,450","263,584,594"
03/21/2023,"5,050","5,250","5,038","5,250","116,460,000"
03/20/2023,"5,025","5,050","5,000","5,000","46,446,200"
03/17/2023,"4,975","5,063","4,963","5,050","175,663,594"
03/16/2023,"5,038","5,038","4,913","4,925","124,904,204"
03/15/2023,"5,025","5,088","4,925","5,025","233,239,016"
03/14/2023,"5,100","5,138","4,925","4,963","192,765,204"
03/13/2023,"5,138","5,188","5,113","5,175","92,827,602"
03/10/2023,"5,213","5,213","5,138","5,188","111,420,796"
03/09/2023,"5,200","5,250","5,175","5,225","83,286,000"
03/08/2023,"5,125","5,138","5,088","5,138","87,869,796"
03/07/2023,"5,075","5,138","5,063","5,088","70,482,796"
03/06/2023,"5,088","5,113","5,038","5,063","53,839,602"
03/03/2023,"5,100","5,125","5,013","5,025","88,630,602"
03/02/2023,"5,075","5,150","5,075","5,113","73,019,398"
03/01/2023,"5,075","5,100","5,025","5,050","89,565,602"
02/28/2023,"5,038","5,075","5,000","5,000","146,440,406"
02/27/2023,"5,038","5,075","5,025","5,075","39,611,800"
02/24/2023,"5,063","5,113","5,038","5,063","63,509,602"
02/23/2023,"4,988","5,050","4,963","5,038","177,528,984"
02/22/2023,"5,063","5,088","4,975","5,000","90,128,000"
02/21/2023,"5,150","5,150","5,088","5,100","52,604,398"
02/20/2023,"5,150","5,150","5,100","5,138","40,949,800"
02/17/2023,"5,088","5,150","5,050","5,150","49,796,398"
02/16/2023,"5,113","5,138","5,063","5,088","49,613,800"
02/15/2023,"5,150","5,175","5,050","5,113","90,234,602"
02/14/2023,"5,225","5,225","5,138","5,188","32,264,600"
02/13/2023,"5,275","5,275","5,125","5,175","47,973,398"
02/10/2023,"5,225","5,225","5,075","5,150","81,114,602"
02/09/2023,"5,150","5,200","5,125","5,125","108,516,204"
02/08/2023,"5,063","5,113","5,050","5,100","75,659,398"
02/07/2023,"4,975","5,113","4,950","5,088","118,132,000"
02/06/2023,"4,963","5,025","4,875","4,938","109,101,602"
02/03/2023,"4,875","4,975","4,875","4,963","108,126,602"
02/02/2023,"4,863","4,875","4,788","4,863","77,304,000"
02/01/2023,"4,975","5,025","4,838","4,850","165,731,812"
01/31/2023,"5,013","5,050","4,938","4,975","137,343,594"
01/30/2023,"5,013","5,063","4,938","4,975","107,025,602"
01/27/2023,"4,950","5,075","4,950","5,013","199,727,016"
01/26/2023,"4,888","4,938","4,875","4,913","71,183,602"
01/25/2023,"4,900","4,925","4,850","4,850","62,817,000"
01/24/2023,"4,925","4,988","4,900","4,950","32,701,000"
01/20/2023,"4,925","5,000","4,900","4,988","80,098,204"
01/19/2023,"4,800","4,913","4,763","4,875","70,232,398"
01/18/2023,"4,825","4,888","4,750","4,775","95,871,000"
01/17/2023,"4,700","4,913","4,688","4,875","146,238,000"
01/16/2023,"4,550","4,675","4,550","4,650","132,491,204"
01/13/2023,"4,563","4,613","4,525","4,588","107,488,398"
01/12/2023,"4,500","4,725","4,500","4,600","205,617,594"
01/11/2023,"4,538","4,588","4,450","4,475","225,942,204"
01/10/2023,"4,750","4,775","4,588","4,638","192,001,594"
01/09/2023,"4,875","4,925","4,800","4,863","67,257,204"
01/06/2023,"4,863","4,900","4,800","4,900","44,097,000"
01/05/2023,"5,025","5,025","4,863","4,913","84,945,796"
01/04/2023,"5,013","5,038","4,988","5,013","38,575,800"
01/03/2023,"4,925","4,988","4,925","4,975","13,816,200"
01/02/2023,"4,963","4,988","4,938","4,938","7,066,400"
